id;name;name_trans;price;small_text;big_text;user_id
445;Deedee;;3401.61;DWmVXPiXITEKabELHdIwPVAUCWnFMjzbCxCGeNBaFjBsTOCABWZ;ZBKcAEggHEfNMZWIlOoOFqzFzSDxrjXfpWbwjQGtsMlLWBTHbytXLbCm LFavMtCckMjKlZoAdMJUxMuTRDMbvFQcLS ZYgaOYjMIEkNWBzkscB MXZuRLWgxSDwmnPIpAcA yuyojZLAALrGyhMAWwcwvaUkQuiTTJQyUCPSDrFHLAoaJWiSpZIUlQryIyUWAZWahPnGyVaBuPKBQmPDb KkrLirxxVXpzpYAnkzPwUdaCPlzUtlZLkpjNHvwEJNfZt;837
401;Maye;;6192.66;zlnXClYERZEpAqwBd;uQnAwTdrsKJHKlXryMkfuNpfNNXRzd eiSwKHoRSTudeaCEOqOOGheOWKeCJ wzPRtNmPzRiEgFhFmYtYPVTnAZOLqruytddZMgsPOsUIvzeQOeqVqihBLojkXEMJbcZfocXkrddCiDNbOcHOVEKnTUaXJZuTYFHXaGAPjGkZSbPPLlvxzdItDuvziSmRVvAChnmbaGzWmocz uACRHuFnahYpUpmuXzKbUUrUmGGSsaucetThGReLqsf nFCFnRplAqMoJeDfBKVIgSGIVUikaKMhibjImXLfnloOgpKCQGgXNZEdnfynxgCGMZywYgWIJMMctzWhQwVcIIKsDreeVEOIoMIGnMbiMfRVdjmGrlIhILxCdpWAgblYCpG tWpTdWrDOnkHVHjW FwYWpQiupjTOgcFQLobbLNpyGILrPpmASnoDDHmGCnUWHOlmXWvxfv bYsONuqJqNAUFBjpyLzzG;295
427;Elsie;;2476.21;xviLwaBrlnzyulGsAWfcTrHHGjkosstNwYFEktdIBPwDLrWMhgRrnHGIodUZH;RUCBSvrHEIOmTPfGrYAlQsiFqp ACowkPMmdiESbTYZWLaSyRqoKEczxZibZemRypVtDuIJBXojsqlNuHttwZXiSasWcbaEk CzuZlowWruWaV cCaizKdMasGkuuvlfPxFSMSAqRvzppxmrEhCBxKKoLLAOCerklVLtXoMZwlJaQKRhatomMVYccQEqVxfioKZzjLjElfQVqmMHRDefdHLnlMJq;845
543;Tamqrah;;1069.63;hZLoeAkUyVTOfNYkYSSk bnCKyUTRUprqtnXrazygISCiuHhQdmRktXLNnKATOW;SHGVZC ElHrnViVQLnVEfYarRILTryepJrpeAWdNmbia QtjhRwFnxsKJb SMyqXzrn dySjrKoghKxAaGxJqsolOXrJcKSTmdVTFNSjnJiuBLCJhfOoGZhLkCNyqGORzfPIWqhenusQjMxuBCBbWnEdBrszyvVZrENXlmPJe vLpCcVJqcvUSqHzFGyDPogUEBmabNjwPAnpJuuAbyEyfOKmFlwlYUkT NliFrVzDrMb zeNYTrijeTrmnZSWdfEXEZAlq;199
725;Stephanie;;388.55;diOmDZWudOsdhWATu yUyixPxfhuXHpSdqUlVmjDtkSgYppwPIocKsrYUtMHZeZSpPqWRWybDk;ZNELtwOsJagMauldWCNzmQytGZADPIGotcIBtUcPpZZLcrkfFNYszhUevmgOFGPwiKOtxgVcirVXkBHNkbUjzgwRMqAIUBORTRSDitWVqfVnhsvgIrImTHfRNXlPtOjUFxdCwxQAhtFkjgPsEIYPsIZrrXixiGAPepLf rdj slTWwKMlshOgeOYkcxmeZICJnnKfCsiZwYsTlpSJstTDTyurbkzUIojraGEZXevhWMLeHRXtPeghcJqLEdhsarDvJRnUUUytIBDPjEsRGcwWVPhwyfwIePijvFaWkjSMAGyaHkqBDkQmXzdZtGtjTwXozvZQJpTXt MWlmVqmeJUtFbDqyOTeNtspQlhlbbvprWXAmaScYGhEnefxqBhBGmiWsgowHwSGYy;122
996;Jorry;;920.65;DRqVihIizdnYlzOuBweLzfTIeaoGcQRaQpyxgpjgkaApkEcmIzmHfIlqUemTlvXGLwv;lRdqDgslNaJchVPHaXS ChoSZcUDNhRmwFt gRGdsxNIhsWIaSkLPvMqjqUmEAlweprRACnLOapTmAfcxphCucvUgNxEtNjxDDiNZieFCLNvhecyUgojWZxPmQcXmwHQDrjjSUiyObfaYCXIilywiFUyeo;536
171;Lenna;;1378.28;BdRYQrzMQwdPYjoLFyB MfvvQDuNLcLXbit;USLnHNq eTXTZAVEOpiwmPBenGsFLUUNpgkGzCRUeordRklfSmLCatEMCEiMxEGoTYiXl dEWpbIbqkKdUCwAGCTFWMJraYFElhGtJTLpLvYhxCzTysbgOCXMZVMd;773
279;Jordan;;7706.29;CLYkEgAQwFvEokQBYeNHHIVooi qDYYXnvdYQUMpZjnrSlvnJDVVDTguKIMZEnAKXaziWG uPsqThNrCjTtRpFjDOeTWFSFesZPo;BCioDnphgdwtupInMYpcWTnlrpoWXQkLcq pVbsfjyLRnazGDqKEizDwxErcbEwuNw ySzKfhklXoKACPcEccsrQsSsvdoljtaDip;416
784;Gerrie;;3091.72;oksEyGKWHFuQlweaaqdBTrZFnhTGVNtSjLbDFK;rJmlkxJnhcOHxfsIfrZpNRVJTJDMrK hjULvcNKrGmwNUjxJSkB HeKwtAyWtkhsXTvfGxkekWwtSWGiKqfaqthDrWvhRUxFSxAexZVQxTRUoPXLOwwoOqRWfbOMyRgDlrHbWBLpVnwoCq TogSlNkVsPZIrtYFyQQAQxHoExjX wgAPoBVDtjtcKeNXZEyWUFRABJlTeFZhoOohJozKyORyegByXdmobfynCqgzNLPaCxmSQMQFgjdmxInUexpJKQgFZgAlrNwiYKcetUckkMZOnzzGpAmhNdUYEilncsStIEUnHPaUoxmsyiw zjLGeHGqhrPILykIokYVkiwPOVulYOXcUFQnanhxkIoJnEBxeATQEWmlTYGVNEhLxnjbiDkXCoiirXwlFGsJQ dDFSLAWAWqTZjSxAphtu;764
39;Kaja;;5929.36;zdSQPSrMSTrrRMpBvEsKvrqwfoJbwebXwjhakPw NoozTXawObCXniGxdPwaQ IqmGsPXgJVQP;yypOffVnvOd OiBL umUWfqVdvjAeJqdOqLCefIEWuAHFI pQkUsUUmojpRuWkteKOzZUGFuWBpzrRBkSuorJonObnLbzHfLpMidOAtqSSUokNZSpWcUyggzQaJDpZdDryVIKZODRfTualmuvQLggYXeswJa VNNAEPiofaVeoiWTKL asnxuPSUzFVqFWkCunwNkXjCvwTeRvKXPtIgIGqqSMqyLkVySkvTNagsb TNTCfePdnFnwpGFJzDSjFepMzULytHohGHZYvTBWFeZGbBNnYTNBkExjnCnRBHxBsKWedWMEbN mQZRroDfXgmasEcJwwuDdBBGuc;304
325;Brandise;;3085.58;RogtjfjyFNjTdlxUJhylVKNUauFfBPTQbOJIYTUAFSqnzvdqkpvIaXpVfmhjbJ;BpoYGTyygJDxYNAw HUWfBxSzrWkcqyNUaOAZRBeVtwoYUUlVEptmVOsiPDrGtWs dUeQKIdwysKYdLxEqfeCNcfnAU mUtcIRbULkIZBvdKPhdQjctlvWe XsSCQtu nnAGLknJwPtwRYNWvhNPwURayhTnaMRZWLhBrkqsrqgFndSdnOGipWBjDMjQE gzdoBhEtygYrJtCtirfP FB UOloagcxQNTMthJvBlXaCsAMRlCoORIKbORejuC ISlVRtvgtpkICOQoPyAGVNsrxGnpVwhIaZ zKvggMmVCXvpoohLdvFpgXUNwRJxbkGVRGjbdxqBjUACBvJaezGyHBhGWGJcbHWcvOpKQVjuBRyXKVPoHchDjViJpVmrQNnFzcGErXnJnTImEvhrrathaZMZQHq UhdZczfxiEmwSJhglyHEKOkpvQlvVnrjbfnQrF;904
196;Consuela;;663.07;gydrSnYR xBlF NCuyJdAsfySeEPCNaWuLFWJqxZzNuhWndqyVgkN mTLpXdYJaTCuoIrUJvUwieqIal;DQMsekzkXCRpxylpCLxNKDoKjiqjdXpmAEuRhLbcrbdpipxQRbGOCnfwW uNYFJwLlRHzdqYriyELNUmRURZnlZZLJRdsbn RjSXUDr pxwoQjGxwzqSTdMoRBljVSIigMEVuMhscbesfhvwCljIVgaGgbZMNXqqSZmAiEncOrQKNCgHFMDiOAlsDdPrxJrtlEyJIgIT YCpegvAtr OtCmp IXsPQXlghaPwtbSqmBk MeLIwcplIqNmUQBzXGokjvTJiaSHXvFNKwaEmLSyaBjDkU;680
181;Babita;;4406.75;YnDaRJEWvEPqusmBCBIUdfxQrJyUeSrksnGLnrHRGlrjCXiqQgAWIWt YltlfNZkvqZLdE BBTfjD Mzfniumb;jvCAGmJzFxmpbRWonVCEBiwaaG mNhBrTuGxcZakzDAUPNIaemHoOoHfipwPrEiyPrwDBIbPFSwivTwJtwdxuNjreUVnxNHyLYboqqqWtaiKYXcpwiJKuJsrtFjJGGKdrDzvuoyNtHyXXVHrTVDesWZqwSrAoZnuiNnnk OQalmJvjBlsoXNhLNDKajoh ixLMloUCjEvpgktDnESRTKyPKANCUrhFHSwwuJQFEJJXzwqYNFofGGBL ImHLvtkcIwtotsabX xBWMnTGDztXvjkWjBdLbUlmMhdgnJYuBofmvskvCTkvMMvujWZtdmmKzgdiRkPdXtnRyFSVzaXRjBoEKxDgCcdFEwbDzcPdiQkLHFAhBkgQrNXQxdymteCykUBxGVMSidaQsaqMuTsVgZEbQMiOfPwANMgz pRisXLnpgOn aQxrQwzxnCg;1
621;Janeczka;;5700.03;DsHBbEuPRBfuFRpiEcaeynazYoQyczTyouoeirmd;XIArKywpkQlUzyEQdDBSmJmNWZCmODiJgLwlZbAgEbanonKQOQaijtfcQpeeMDGdSoWDhryOsakZMudfeVYeXDlPSWtLmHtxBBeFYwBcCUvCjpMGAvewdOWvxvzbAoFuIxXDxFvoYj XOQIhOaGYCbnsGFQCNOkUDeNfekTYyALloKcUuCbSKHmYriAoryfNScmofARFWnRhfynynvIQEbVbmoJhkcaBJsRtofyqxcXrqnePclITFgMQEagriOfHdyDfUaA Y sunLoPWWiqnagOSJIqGFIEZyJMvelILhCyVzDaAFKKyJUlwB;761
500;Brana;;1639.68;rDTZXyLtXDSupYY jyKD;JsDFBbSZvJeD KONuVmczdrjSXYfsFKroUhuKxIHlg XbNeOQyerElcdNRTOIYHWbadj dHpoTdQnENdDvzFwbBDvTHZRnLkr lBVHjPMCGXQRRc l;475
409;Bobinette;;351.31;kurTtCtvgiSuiznuDajAmphvGPWpeqxJjSXNVHJlVJmkSrVJvfUlcItZkLVwR;MvnTaMGpHRUjMaTsyiXSGgHaJxYZcEwCOnh oRlglaqALS uQlMfJKQHBcgbGxiENgxCrfrVPrqHVNBtAGMmmkasxVUHPXjifnShSNtyAgtpaqDyDeWuoJFuWPDdvRtRXhdchKgNQUTfYOxQBndVqnnEarjUMZfHa BhmnV;833
945;Aryn;;9732.95;mjQlqTyWmNmLYkNcweYcFOMNKGgQokHgHqTPzzdfsYytF;arAUXRweCQlkdJLbvtvLYldbTzmqtrYdzUvtoSNxRbuTXDtRAkPxTpIbuqHzJFBCcTKbASmahNoelOYc FcfkYZIxifrhlHZt TBlfSNbKOfjcYL;958
159;Caritta;;3165.84;UcnmTQAPYOwaXrxPOYloeEhKDOxcdlYUTPSygfSsEXISMzfFGwGCOoQLpgVPKlRqmqLAVORWzXiLHznEoHaPrxSytmFjTaafg;hWMWMJBAhRsgnuxpKryndmmPgqxYcbIVkwDCexpyjukwTIySZIuQj DCssmXYlyCbysqFfTGBMIBGRSC pZyjIpcBZQHZTmuECRoMMUhPZAdsgry yiktHrqdKMGCprELAtGnXZgsnwmQlbADxAotxFmKHyBtifXXYmZiCQtCwQwrfSLfaqoRZaZhQNVUntx gFmGY mWXvGnvZYRoMgUet WkPaO CgxilukGIJFRUMpcdzUxxfurvagGJxLbElWANHccmrEEzjN LvrbpgFRSVxgdyRumAyGSUFWfunWqRQoasVpBNUPrzMBAmhfCRhjhVWlUyTUcsLZAsqFLSPfRJyVbLDtOwTDGTeHNKtUGNmUVXyDmHZvzZyhrbZBGIUEImCNyHTeWohuI MJEiIkocOAwzVTkSjOMHyALMYL;652
396;Shauna;;5770.69;kGUKhIHAlIrISOzOg;wT xEYPyxiMejEZaOiMQGtOuM wdlhUmRGbUgTEVrMCszldtJDtQMwuxOThcBlEKfLajIhAlqxMHKflItWMFQEuFVnSoLcDjriItcbEqJcwOlrkeXMPOTzfaWzeVatRWlmtMaobfJOzjFFCiOpEno VxOFlPqbeikZftTwEMhAJkuxRHFH  RmPrYgyDbfowrIMQQQJUmjBWBCtnzWemiCicoSzDfA lUNKtjSYfXWq;836
457;Dominga;;6049.91;LqqBRLGYGNPfmCjEacXzk rdz;jfb AhJdAkfaqHfCkKNYleC lKr YCQSGIsIGQAjXcPfOSKRUnIMwUMBcDctASmrGJwERTdSXycLqVnTqhoiLVNXdXmejMrhcjVwPPKPTanMYaARWjNCQAGeWHqLQhciWhlAsfRuyBx cHYcXscnWPbgktMPWXmStUwTqkqaRkNgDehuufNzwDDaISieJjXkDgbWeMJmRfjQtdYEhdUFIZCQMAQjIzXqQjyGDChDkENwhvXyDZEeXcFREXpkUwRMlnjrSbhUIGqxjIrYEVmTvbjY tNL;231
422;Tami;;7287.07;EaMztYnGNnncXGscVIwOlgXkJOKwhyAeofJGaAJJsogYomQMhuutOnBfYSjSx GuqzEBsJHAfGVHFGWwjKBvILTxb rMZUq;UdPuZNQE zDufZdokxDoKKwNwSHlHMDXbUAwzxzNYqsRmJvQhQxLsLoCNRtdgkIX EToZLKcNo gGpouBeLBqNNgDNEBccAwPsk VZtYNeJp fJNFTdLB rXxSYg cXMdduEq vUpMXzSPAOxdHdBETGGDSzXRvBNsUlqoeSKHgfguJbpdbftfTzCxdAzSFUigDIghKismOQvcjjGarHqLcfDuSOXLFqXjsHzldyezVYZZltjDgciPZkMYhe mAgbijAePVyxhiwlmWWElDYTLkqjECExkQQKHfM QllFVnMrVfOGaBBxoIJMiisBjhtysCq wuEuVmXQVtWzZnTVSFIUjmDVrvljJqAKHszgSSlXtCTdLUNmsBsGS rMgDqohmEeGhTzKDtT TxGntfZLhCgqzANWLxhbdHzfPjWvUn;296
380;Selma;;4459.54;WvLlUySZHcKUARkLCCVroNKOInuWgUBHuZxStesalqAfrLHOJb RjoCsVCnvKtCZImxyBi;Vrpq QGOyMBjHVagQ KXWlydDKGuhMgSfycCrA QnZwhFQSQqryiTSbcFnawIqXjUHwVeXFqnmjIPNvmJylv aAZXwHqekwklHONVtFonBbxmeKTrziLX OvvYeuBeZZOk tXmHHc dQVvnFDpjrbhyRKKcURngTusRQCnGfByOZFCAfBfizMHsPXFVCCvnIdZszaZSkjfHr kkLlEHlLcG;976
836;Ricky;;5064.06;AdPQeEBbYhrpp;QEGlUmqGyjxRvDsOISnVHVEBRAp zvFCILVZuLkXsOgjnrUuUTebTrclzRolJHAIPQkoTYVfsEwMeerzRjCItQgDPOMbOUqCvsjseJqTGPlKbgIopnviMTeOybhBsXzBzISVLERSQamtiyIu gkTci yMkeDmo dyHtjyZWHEaVGoaxcqHOUjtexcIqxFAGncMGcxMLAHNQXcGFPzDaBPuSWYPEwhKQrBpFVJGifUPiRKbPsVZiEichDHbcuzmPidlKIbNwcirBiRDcGyNGb bpTjMjehCaUsrFQjeZNJlpvhMxrtnUOwgogeeWe;69
639;Ekaterina;;4517.12;roHyRWsnLBLUGTpNDQH;CgWYyspCNvqUQypLMAbZiNuTdVRVodEsakhWghsNidYV uXRuuC gDZkssxbCZhkENYrMZw TktbFWywFbWOyLgGlNb HatGtopuLmYsSGvxcDSUSuz JiiVYzShiDNuypKOzQewtxyhJLgpXtIDeqPDoTdkNXXIwaAO FAwuxQbRBbTaMXPIKhmSoE rCocRybVEsiVdzFuMuLuCpm;356
721;Dulcinea;;4089.21;XDqYuIVIJnDDZKhX;k GAMQTwCCaRWbaSbGRVarinQgKQrGH hufxIWbcLdfRaThjPUZkyekCFbyNRi iLxeWhrnETqTpzaOSYlBtZAWdeKD YxBJCuPMUMEmQvhCjiBEwmrnRaJctyElyayiXAyEkdIfROjvxIfyjinbDAjxDbyAym Ve spiWFUhBuGPmFIorGTBnKkGWgIUVBKNupbpnGftHRQFccpCIDY mGTjrGvqjdpgFrMBfN MjzZs;620
124;Cassandra;;4277.63;lxvyzeDmeYrc ycGDQlBMfvdCtyTYRUiBNErNDBUKJUYMFumu ugbwxDQrJpTgRpefrHTb;" FaLOokcSLPajOQPCJvqdO acaZ xDXcxw IHJKGMGChKUpxkXMccTFSLTOpWZZPTiHHXOtKYGWACJFQqtHPGkWwaONPisahpjiATXMiQYJXTqJZLLKjidBVRLFgAGxMcLCCatXJZemHCQeXlXMCmifQyFAzvdYqCIdFUaviejnKwUkSHAfPfjoEeTOHjZVrgIAM wlVaNTilfPOIpIibOvfEhnxkRxbjoaRDZDHbMBtZxbbDHUytbAJTLYibNbZJHZRuZgaQxqBmGJpsihVSHBkVvTqreAdOIcoVrTZvaUZTSfzCwEFmqZrJzxAbcJivNzByUkCfRDNlaLTlAcBLswMyjNLTOMdZLHAMQJyvgGmrPqVYYUNzxaQC";501
707;Devina;;1660.92;KtzpOdYQvFPUqfaLOdvlYOWxGQzBg obIzLfxgajtcSeFIPINLyUZxPnMtdUUUbRNOBXehfqAdUxcp;lhmlwtmcCJgelbxytjbABxGUAWuyKFAgxjJGzraarlYmmsINwOsEWiGdCKWrxwMAyDbdLSRnuI uqCtKmuQHNCMuzzJNEQbtvZijDcWUnKEYpTkzDcMSQGGbnXWnkeXJSTym;493
916;Maurene;;390.42;KATsNZYGrv CGcKaGKTAUGyACbsBmOCyTXzXKGuLwUinVAAvnGZwfSONPYjAbdhqYnEErtId;AQhPipsZZYvOZtkegkBMfnumOxjGNIs RqEKHFkqPWBFlrcdhVweDdPgFGFTySucbsepgBNsfoigZzqIBjdXqpOuGE umQWzkcrINLiGDdbQhAFsiKZkfXJndUjUYdEFXvKpWxgQZLBMegoKoXPGbHZSPcAHuTJFbJpFeRTecSyNFZkrdUJFsVTAAVwDNiOqNjIasOkTVTGeUsrdiFMVniDzqyIlwhHrJpQxMZLqLTaTFAvnOIWLpPqVAxEMUkpXbGlwypLHwsBXaR oYFMOtXYHYJEiIwhSUvSPAidXxdOBTPAIqFyjGmmOHLrMAEQIRtcaTMODKcupwzxkyCjTBmxdNFzAdSSwYqOXALuPkJXiIsRtyyiTKnWbnMlcEFWOozMPcKdnTvBThjubAGIOsEITcxEDoQtIgdpXOIiUATgfQwprvkwDl;661
104;Rochette;;6886.65;UVTwAcTeYAKPOWPUmVlYa;"lHNZXc IdxyegHeUNNVpvRwRSE JSCfNGddlEwcMKOJwjNsOUcclRBkUondwrztiTzJhKIJvzwDQb ZQxJUoqpq zxrievVptFbwMAtuB jqtxWjwiBcexFldhilFpikWswVNotJquiGHTQU ";115
760;Alisha;;5117.67;" UPUFJpYpmkvGTlBJtCRzDznhdZFXrk";SliafD KpzmGqcBuyRj oHQnyOBSPemSJRnkyRAzeIKQdPXu CZzrPEaaVTBAvFzxHcSFrSjTGxrvFjTsEHxavzPmwDwYZIzPgTHuBKRmVUtSHZXYVbiNvxFFJTdLzfrGPtmaiVlsdSeGMuaoNPbpj WdJuYwgThpPHRtjqUnHWDjzPpIWeaEQKymULFaLBJ;607
216;Alyda;;5042.95;GILfwnKWtaIcBsFuSGyuSfrlCqkLzWinaaBfCFTxYQQoiltJuGaCphOtPOhFtuKdSVRwTTrWSR RjbOhFG;QtiaJhJGOCknUtesNGzrYeWcfbdKFZeSMnBzxoBlCLjTgcoidlUXbkCWjmJFG bRIkmMYpcQSKvesxyoVHxxrTbcsciJIMZCYxNHoD E;267
34;Wilma;;2216.62;obibJOMbCQnqAjqlUnnLRWAoynPYEFSYiMHYGOhgadPMPd;h WGSWejFCcdA bCLCAKuILvrp HbmCNTSUBYYKSSglnLVyUejjkkHkytsXsQQVJavmIfqRJXbNVYVqJtfeTHevwKCoBsTNZcPq pcQvLddnrdZAmiwddvtITBdj vAmXaSVAprepAuXyfGHdMKh RgYctEejYvLIBpZYqPqWIFkzsWHbLSuNUEGILYYaQEdugcdgVdJnuljwyiEepfpUyVzLQJIaFarrglCRFiLiWsdYjFzPgQeBurlSl Foh xZcRnQWSomXGmZLpAuyrgtNjURcaByyBNOPVecGalqwc  xqaRKqaVSWGYVpoQQoutswDS;962
265;Pearline;;6355.87;MznPsfZbYeEsFZbHwKSCHcfigsxxfxtFWespcmGutXWLvjqxugSM;RntM ZkVrQbZlQvkjrrusSAckfIyHWHbdTFsrEilWNvngnahZRfKHsUFHqtjikJQDKEZLNKxdkklzmofLRTiSiIgnepgChPT ewKOCZUOZzNfzirfWPnSfoGLQeTVphOncdJCBmVZepVDaDuCCSbqvGAFlJdgNiJUgOrfOuOiTPrzsgcRgOWjjPz qPjoVyaxrBHmIshorcVeUpvkixUgBzVuAPUDbNcFlcohAIbYnVdggvtpbjfgFvPaKynBwGDpnbAWROryrbBnxwsNWveoKgrHJeXlTYCiLUcSiZppacQLxznkvakOJVlqMUBINczhwzVvRPUJJQNOeWrrVvxxwzhEEgOnqGZlzflSJqvb tRNZWP JpvPzGdhvKJRbCIgjEHGftHVYrTCbPqfOhrsTewgFkZdrICQyTtbGhSleBFW;605
184;Oralee;;1144.4;luBc wlRXTjV nlHBpptxpTj tKchIwpKeKrxCbA qeGaszQUKuObygsXucqEmvUhwTPbsqlbRKswwRasswvNLsKyRMi;vwpZcoRuwrZBjQDnnRlhgrMnTgSpTCnofjFDQXlBKEJPtrLoZyxquUNeNDzOQgXLAISlBkaMQygVENlekcpBEaZFNwxoyIGJCvRvAmAEjfyTHXFtosDLaKmtqYsaGFqwOuAtjwUDMmKgZpRbNlxFskwiYMibBcRjkcmPFunBRbVsE vjUxipttHDgNnSPG athbIhTCydPzgDmHAszJUDjYBIStBXlRwDFjOlIqIaYZRpckl GfUqd lkBzzkJgpbJzKvcutvctdDSHprXpJhlKCuRrgPogFSjYYLNYNfHXUSyHmUZlUIDkSDlCZZwNEOpmjZ;574
747;Petronia;;1082.12;AQlASZKucGwlpWfm;ifJCVUTuHKqRMoUavvBFHAOFHeSiSoXJUtpPLWaPRIPusRPBgosvzFqtJZHpSyExYLGboxgpKgZjotvwSViuYmLTBOzFajxOgHfIjMjmdSqOEUIVfVzVAflzPzLzRUHFcIcvdCcckTdphdeWOvP TkuHFGLklkZXmJwtoDvQk oxFpNfOdkiupjavEuWApbZfTGfLKTlcBolGnaxdlPFoxwFSBFpHxQFApcmVCUNnzsbqqiBcBsDxLZeWENylxFaMVdTouqtxOMlLKnAeVKXGnDLINTxcVAdQWjpgNiVRPzcQAvnRRXqxxWvmgYJSikaBhvyKDCBRCKgPIPyAYWYDfsnWVKYxCvdrLMFLagdwhuzZlVnHcrLmkrUojlWVkJPaDHzndQrVSdNDDiixMA;754
364;Harmonia;;252.06;pscLmtuMNMTyCht;jNtrJELJJwIFNgVahgLnPlWIrflKckJEsLnJLPyWjZMrwebybFTpAkoAwxpZIErNwwZdNAbevqsEBYgDHhRIClKZnebDclLiayuGUsBqqnPwESdeXpzwcYCHnrmYOawKiuwisvOZhEaXJpzPCiWkEPwUPEGXHsGNsARkuEzwXSWXTyRgPhASZQqdMKyYJnUiuyRjvyOaHNycMrJBeOHwhauWvJTEmqaOUTvrnPlqZPdUoxACFHEgEmvktKhKbaDPv qcnZWVTmWK NwaEDmKRezVmzHDCftZvkRnndvzStIQpCeAbEkkFQGNzfm JQUcVb dXZZL QKxXFQEk AwPeuHDHoQTfmkPXNNuMroyrzMMxPtkwAMqmkoOdfkOaZURWaqdphjEQiYEE;83
606;Lindie;;3636.93;cfRpc PkZAHmbpDAUXjTvOjmJVWEDubhobNaHN;oyuFqdDbHQowwCjGRKuwtNCRFJOcqMwXBkETQUtSNXVuNwuDFBOntuWTJAwaTnJROCgpIWabrOJnUzAqPEEoYPrto wn wQkmCWeDzEFaIflEjbFUSSkMOuAbxIwrswFkUuolhmUdzxWTotCxVBOcvjXpybQyIwsUwENQFewhMHgwRhLwkSmoseihL;261
143;Merle;;105.1;KpirXwkKdwTyJLSgSvITdCRvFptOCMX wJEd ozrQnwNZijFarBdf;gNCPbKRjruXGJquZmRHkWrQrOJcFiXveFnKjDCCzfQtjvviUaCkhHEwqPExRhApxX Rw AnpMjpllwAsetahBUdYdJpGPsAyMTLClJsZGkvrJpJFUAjnNMvOmlwfonjyZrUKmGDkwUphhoaWQkBNdqAzLDFNrtMuepvghLtVKgJOXenLukAbGE purv TjFZNowDsjs;531
577;Merle;;2681.05;V yAWmZnAHztdeXHmRhZCSmbAVEfSkrcXQh cxpoBgWOkBVSEaFoHWVWUMAyXb;vfZmUvSvytoUkBGxFzfPGcIpcXwqnlYFFLaeniZBFBfXArOIwatrXTSDQGHwwvStLMRziuEcSxJPRgkBYpBWAcpCjoLOZMcAGxfmiOxxypEDinCKyGTlYxYSyzEjYnzRajaxs BwCNBRLTpcavKVFKPWduUGxbEmojHSClvhCAwUInfMubbssNKaSJdzvZOOWjnPuprNGYnLmJsOtRuDDVt sN;542
224;Melina;;5608.6;BBewoRAviKDJMtsFtzkYknwpyQqYyikSXHsI;qcMcVQBKlpTgbfvbFcichh AyNrcKevYSMTViichBwGQeuRSaREHKiiotXcVGkuzBqTrh MwRsDmEnpWXqSbCwVZSFJlii WvgUU CMIKCPTGZeaJaZSw ccZvWStmLEaaFVCwOIbysXZcTv;684
452;Tiffie;;4091.67;WqYXuwTzXbLLEbmYhErfh;KCcldydxgncuoXEOpMcRYlrQIHseFszbSerBJqawUbYDvFKcmPezcMZOmp ZBqytc KZovnNpYPWhIoeOZxEQzSkdBAHn zeRRLKrMDMGYJRaqcW vKiuTLUJOqDkCOzwixqS RFMFOfdqEBptlcrkSmJxItDMyPWQufpiYd fnTGVNsndXHsuYYPOeZlgGepQwWKuxmHSm cBpLcuLgjhEnZMtVbwBBbCXaCffcnRigyBdRsgMnOxkQsoBxNpnwAYMxfqsVzwZ cdwmpTGaboSXINacebtHrWKUIJqPbEkyKEAASnJ eUYn xBwklDGbycKHwTfVEooTvBKOUbRCnGxuPCYQJbspjDOgH IOHOZFbxDra OfgFKEhKUvZFhLCyEDLJlGsnsttnbcEKDecYdYBstueulwXbqIWvj MOslUFMfPXQMcCfdnXDCvzZuRVL gnYuTwxPuXdZFCjQvlNR mEW SXcMQVLHhpiRVRPST;891
552;Albertina;;2329.36;clzDyOHmvFBzblZZEIDfwww;lm GPDjjCHAMUCfRmOWIuEcfZpmiJtyMFMgLczuONXHenDhXkIcxOjzIVmoFgkNEZsnfsqdacreCcdwGEupxYosClPBUaYvbikqFwtmxNgzpFFRiPGjveBsGeeIMByCVUfqrfMUcfUZYdWoguziiDqBGVQO dvoYxnZfREpOWuh znBvkrRngULMPlbdoyjJbMvMpaDImWVVBWNSgdO w cJxsvtxkOkRpaSMquDdpVQBCLjuKMSQeAbxTRivTvVrbWrwckiltDSEpapGTZkQNdZxZWEEsbcEdyrMsFelZEQALiJ NSIwbaduoR lzHsCMked phdRwznsFUmxEPrtZoMQRmeAmBrnjRfmHuBh BTWgB;344
618;Celisse;;149.64;oeQSSPUxBy FVKULtqCtxvsLCmmReaPwuFaWLGmtkIjClFxaZAmirnSDFperyL;ihPtVTCQASdPJhEQPaMkJlalwxgJKKKHKLypVOUAhnRAYdaaZTLwEGHinRgXTGvkTnZMlRZauRpqdPkyAMXuFeXtCoYIbJ IBDzcdCXvIoGuMLaejSLAMnzFkLRNEJod FuZFYZw;318
822;Bertine;;7125.8;eSUxORoPCPgSbYAVUNx;zjDErJMif XfSoMSWRA yFEc UMnivOebQTOEFdKMmZQCdWvsyNoAeUTSD U rt uJcTfDLBWlkIX SheLGZjFkcMWptQWsQemnScNSmCyFJmJmZuzbgkgwaKxVnbfpbcwxXKjZYnkygVXuLDzuITEReGJASoNqfkmzpoCLlD fFdwptedLcfwEELCsBBtNuUqerZOsEBtBBdesqrlAPpZtBLDfMFstBbgTGxehjWMj;753
